ID,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G,Year
diawbo01,Bryce Dejean-Jones,SG,23,NOP,14,11,19.9,2.0,4.9,.406,0.9,2.3,.375,1.1,2.6,.432,.493,0.8,1.5,.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,2016
dienggo01,Sam Dekker,SF,21,HOU,3,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,2016
dinwisp01,Matthew Dellavedova,PG,25,CLE,76,14,24.6,2.7,6.7,.405,1.3,3.1,.410,1.4,3.6,.401,.501,0.8,0.9,.864,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,7.5,2016
douglto01,Luol Deng,PF,30,MIA,74,73,32.4,4.6,10.1,.455,1.2,3.5,.344,3.4,6.6,.513,.514,2.0,2.6,.755,1.5,4.5,6.0,1.9,1.0,0.4,1.1,1.6,12.3,2016
dragigo01,DeMar DeRozan,SG,26,TOR,78,78,35.9,7.9,17.7,.446,0.6,1.8,.338,7.3,15.9,.458,.463,7.1,8.4,.850,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,2016
drumman01,Boris Diaw,PF,33,SAS,76,4,18.2,2.7,5.0,.527,0.3,0.9,.362,2.3,4.1,.564,.560,0.7,1.0,.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,2016
dudleja01,Gorgui Dieng,C,26,MIN,82,39,27.1,3.8,7.1,.532,0.1,0.2,.300,3.7,6.8,.540,.537,2.5,3.0,.827,1.9,5.2,7.1,1.7,1.1,1.2,1.7,2.7,10.1,2016
dukandu01,Spencer Dinwiddie,PG,22,DET,12,0,13.3,1.6,4.5,.352,0.1,0.8,.100,1.5,3.7,.409,.361,1.6,2.8,.576,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,4.8,2016
duncati01,Toney Douglas,PG,29,NOP,61,18,20.7,3.0,7.3,.411,1.3,3.3,.399,1.7,4.0,.421,.502,1.4,1.6,.848,0.4,1.9,2.3,2.6,1.1,0.1,1.0,2.1,8.7,2016
dunlemi02,Goran Dragic,PG,29,MIA,72,72,32.8,5.8,12.2,.477,0.9,2.8,.312,4.9,9.3,.527,.513,1.7,2.3,.727,0.8,3.1,3.8,5.8,1.0,0.2,2.6,2.6,14.1,2016
earlycl01,Andre Drummond,C,22,DET,81,81,32.9,6.8,13.1,.521,0.0,0.1,.333,6.8,13.0,.522,.522,2.6,7.2,.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,16.2,2016
eddieja01,Jared Dudley,PF,30,WAS,81,41,25.9,2.9,6.0,.478,1.2,2.9,.420,1.6,3.1,.534,.581,0.9,1.2,.735,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9,2016
ellinwa01,Duje Dukan,SF,24,SAC,1,0,24.0,2.0,10.0,.200,2.0,5.0,.400,0.0,5.0,.000,.300,0.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,2016
ellismo01,Tim Duncan,C,39,SAS,61,60,25.2,3.5,7.2,.488,0.0,0.0,.000,3.5,7.2,.490,.488,1.5,2.1,.702,1.9,5.4,7.3,2.7,0.8,1.3,1.5,2.0,8.6,2016
ennisja01,Mike Dunleavy,SF,35,CHI,31,30,22.7,2.5,6.1,.410,1.3,3.2,.394,1.2,2.9,.427,.513,0.9,1.2,.784,0.3,2.4,2.7,1.3,0.5,0.3,0.8,2.1,7.2,2016
ennisja01,Kevin Durant,SF,27,OKC,72,72,35.8,9.7,19.2,.505,2.6,6.7,.387,7.1,12.5,.569,.573,6.2,6.9,.898,0.6,7.6,8.2,5.0,1.0,1.2,3.5,1.9,28.2,2016
ennisja01,Cleanthony Early,SF,24,NYK,17,2,9.1,0.7,2.4,.300,0.2,0.9,.267,0.5,1.5,.320,.350,0.2,0.2,.750,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,2016
ennisja01,Jarell Eddie,SF,24,WAS,26,0,5.7,0.8,2.5,.308,0.6,1.8,.319,0.2,0.7,.278,.423,0.3,0.3,1.000,0.1,0.8,0.9,0.2,0.2,0.0,0.0,0.2,2.4,2016
ennisty01,Wayne Ellington,SG,28,BRK,76,41,21.3,2.9,7.4,.389,1.3,3.5,.358,1.6,3.9,.416,.474,0.7,0.8,.857,0.3,2.0,2.3,1.1,0.6,0.1,0.6,1.1,7.7,2016
evansje01,Monta Ellis,SG,30,IND,81,81,33.8,5.4,12.6,.427,1.1,3.5,.309,4.3,9.1,.472,.470,2.0,2.5,.786,0.5,2.8,3.3,4.7,1.9,0.5,2.5,2.1,13.8,2016
evansty01,James Ennis,SF,25,TOT,22,5,15.0,2.5,5.1,.478,1.2,2.6,.448,1.3,2.5,.509,.593,1.1,1.5,.735,1.0,1.0,1.9,1.0,0.7,0.2,0.9,1.3,7.2,2016
ezelife01,James Ennis,SF,25,MIA,3,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,2016
farieke01,James Ennis,SF,25,MEM,10,0,4.0,0.4,1.3,.308,0.2,0.8,.250,0.2,0.5,.400,.385,0.6,1.0,.600,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.6,2016
farmajo01,James Ennis,SF,25,NOP,9,5,31.3,5.6,11.1,.500,2.7,5.6,.480,2.9,5.6,.520,.620,2.1,2.7,.792,1.9,2.0,3.9,2.0,1.3,0.3,1.9,2.9,15.9,2016
favorde01,Tyler Ennis,PG,21,MIL,46,7,14.2,1.8,4.1,.449,0.3,0.8,.333,1.5,3.2,.480,.484,0.5,0.7,.735,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,4.5,2016
feliccr01,Jeremy Evans,SF,28,DAL,30,2,8.4,0.9,1.6,.542,0.1,0.5,.250,0.7,1.1,.688,.583,0.5,0.7,.714,0.4,1.4,1.8,0.1,0.2,0.3,0.2,0.6,2.4,2016
feltora01,Tyreke Evans,SG,26,NOP,25,25,30.6,5.4,12.6,.433,1.3,3.4,.388,4.1,9.2,.450,.486,3.0,3.7,.796,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,2016
fournev01,Festus Ezeli,C,26,GSW,46,13,16.7,2.7,5.0,.548,0.0,0.0,,2.7,5.0,.548,.548,1.5,2.9,.530,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,7.0,2016
foyera01,Kenneth Faried,PF,26,DEN,67,64,25.3,5.2,9.3,.558,0.0,0.0,.500,5.2,9.3,.558,.558,2.0,3.3,.613,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,12.5,2016
foyera01,Jordan Farmar,PG,29,MEM,12,10,24.3,3.5,8.3,.420,1.3,3.8,.356,2.2,4.6,.473,.500,0.8,0.8,1.000,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2,2016
foyera01,Derrick Favors,PF,24,UTA,62,59,32.0,6.7,13.1,.515,0.0,0.1,.000,6.7,13.0,.518,.515,2.9,4.1,.709,2.7,5.4,8.1,1.5,1.2,1.5,1.7,2.4,16.4,2016
fraziti01,Cristiano Felicio,C,23,CHI,31,4,10.4,1.3,2.3,.556,0.0,0.1,.000,1.3,2.2,.588,.556,0.8,1.1,.714,1.0,2.3,3.3,0.8,0.2,0.4,0.4,1.0,3.4,2016
fraziti01,Raymond Felton,PG,31,DAL,80,31,27.4,3.5,8.5,.406,0.8,2.7,.282,2.7,5.9,.463,.450,1.9,2.2,.847,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,9.5,2016
fredeji01,Evan Fournier,SF,23,ORL,79,71,32.5,5.4,11.8,.462,2.0,4.9,.400,3.5,6.8,.506,.546,2.5,3.0,.836,0.4,2.4,2.8,2.7,1.2,0.0,1.7,2.7,15.4,2016
fredeji01,Randy Foye,SG,32,TOT,81,8,20.3,2.1,6.0,.351,0.9,3.1,.300,1.2,2.9,.405,.428,0.8,0.9,.824,0.3,1.6,1.9,2.0,0.5,0.4,1.1,1.6,5.9,2016
fredeji01,Randy Foye,SG,32,DEN,54,7,19.8,2.2,6.2,.351,0.9,3.1,.296,1.2,3.0,.409,.426,0.7,0.9,.830,0.3,1.6,1.9,2.1,0.5,0.3,1.1,1.5,6.0,2016
fryech01,Randy Foye,SG,32,OKC,27,1,21.2,1.9,5.5,.349,0.9,3.0,.309,1.0,2.5,.397,.433,0.8,1.0,.815,0.3,1.6,1.9,1.8,0.5,0.5,1.0,1.8,5.6,2016
fryech01,Tim Frazier,PG,25,TOT,51,2,14.5,1.9,4.5,.419,0.3,0.9,.333,1.6,3.5,.442,.454,1.0,1.5,.716,0.5,1.6,2.2,3.2,0.6,0.0,1.3,1.4,5.1,2016
fryech01,Tim Frazier,PG,25,POR,35,1,7.8,0.6,1.7,.333,0.1,0.5,.176,0.5,1.2,.395,.358,0.2,0.4,.533,0.3,0.8,1.1,1.2,0.3,0.0,0.8,0.9,1.5,2016
gallida01,Tim Frazier,PG,25,NOP,16,1,29.3,4.8,10.6,.450,0.8,1.9,.419,3.9,8.6,.457,.488,2.8,3.7,.763,0.9,3.5,4.4,7.5,1.4,0.1,2.4,2.6,13.1,2016
gallola01,Jimmer Fredette,SG,26,TOT,6,0,3.0,0.3,0.8,.400,0.2,0.3,.500,0.2,0.5,.333,.500,0.7,0.8,.800,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.3,1.5,2016
garneke01,Jimmer Fredette,SG,26,NOP,4,0,3.3,0.3,1.0,.250,0.0,0.3,.000,0.3,0.8,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.5,2016
gasolma01,Jimmer Fredette,SG,26,NYK,2,0,2.5,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,,1.500,2.0,2.5,.800,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.5,2016
gasolpa01,Channing Frye,PF-C,32,TOT,70,32,17.1,2.2,5.0,.438,1.3,3.4,.387,0.9,1.6,.545,.569,0.4,0.5,.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,2016
gayru01,Channing Frye,PF,32,ORL,44,29,17.1,1.8,4.2,.435,1.1,2.8,.397,0.8,1.5,.508,.565,0.4,0.5,.905,0.5,2.7,3.2,1.0,0.5,0.5,0.7,1.6,5.2,2016
geeal01,Channing Frye,C,32,CLE,26,3,17.2,2.7,6.2,.441,1.7,4.4,.377,1.1,1.8,.596,.575,0.4,0.5,.786,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,7.5,2016
georgpa01,Danilo Gallinari,SF,27,DEN,53,53,34.7,5.4,13.2,.410,1.6,4.5,.364,3.8,8.7,.434,.472,7.1,8.2,.868,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,19.5,2016
gibsota01,Langston Galloway,PG,24,NYK,82,7,24.8,2.8,7.2,.393,0.9,2.7,.344,1.9,4.4,.423,.458,1.0,1.4,.754,0.5,3.0,3.5,2.5,0.9,0.3,0.7,2.2,7.6,2016
ginobma01,Kevin Garnett,PF,39,MIN,38,38,14.6,1.4,3.0,.470,0.0,0.0,.000,1.4,3.0,.474,.470,0.4,0.6,.667,0.4,3.6,3.9,1.6,0.7,0.3,0.4,1.8,3.2,2016
goberru01,Marc Gasol,C,31,MEM,52,52,34.4,6.3,13.6,.464,0.0,0.1,.667,6.3,13.5,.463,.465,3.9,4.7,.829,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6,2016
goodedr01,Pau Gasol,C,35,CHI,72,72,31.8,6.5,13.8,.469,0.3,1.0,.348,6.2,12.9,.478,.481,3.2,4.0,.792,2.2,8.9,11.0,4.1,0.6,2.0,2.3,2.1,16.5,2016
goodwar01,Rudy Gay,SF,29,SAC,70,70,34.0,6.7,14.4,.463,1.1,3.1,.344,5.6,11.3,.495,.500,2.8,3.6,.780,1.5,5.0,6.5,1.7,1.4,0.7,2.0,2.6,17.2,2016
gordoaa01,Alonzo Gee,SF,28,NOP,73,38,22.4,1.8,3.5,.518,0.2,0.8,.283,1.6,2.7,.590,.551,0.6,0.9,.667,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,2016
gordoer01,Paul George,SF,25,IND,81,81,34.8,7.5,17.9,.418,2.6,7.0,.371,4.9,10.9,.447,.490,5.6,6.5,.860,1.0,6.0,7.0,4.1,1.9,0.4,3.3,2.8,23.1,2016
gortama01,Taj Gibson,PF,30,CHI,73,55,26.5,3.6,6.8,.526,0.0,0.0,.000,3.6,6.8,.529,.526,1.4,2.0,.692,2.8,4.1,6.9,1.5,0.6,1.1,1.1,2.5,8.6,2016
goudean01,Manu Ginobili,SG,38,SAS,58,0,19.6,3.4,7.5,.453,1.2,3.1,.391,2.2,4.4,.496,.533,1.6,1.9,.813,0.4,2.1,2.5,3.1,1.1,0.2,1.7,1.7,9.6,2016
grantje01,Rudy Gobert,C,23,UTA,61,60,31.7,3.2,5.8,.559,0.0,0.0,,3.2,5.8,.559,.559,2.6,4.6,.569,3.4,7.5,11.0,1.5,0.7,2.2,1.9,2.7,9.1,2016
grantje02,Drew Gooden,PF,34,WAS,30,0,10.2,1.1,3.4,.320,0.2,1.4,.171,0.9,2.1,.419,.354,0.3,0.5,.643,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7,2016
greenda02,Archie Goodwin,PG,21,PHO,57,13,19.5,3.1,7.4,.417,0.4,1.7,.232,2.7,5.7,.474,.444,2.3,3.4,.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,2016
greendr01,Aaron Gordon,PF,20,ORL,78,37,23.9,3.5,7.4,.473,0.5,1.8,.296,3.0,5.6,.531,.509,1.7,2.5,.668,2.0,4.5,6.5,1.6,0.8,0.7,0.8,2.0,9.2,2016
greener01,Eric Gordon,SG,27,NOP,45,44,32.9,5.1,12.3,.418,2.5,6.5,.384,2.6,5.7,.457,.521,2.5,2.8,.888,0.2,2.0,2.2,2.7,1.0,0.3,1.6,2.2,15.2,2016
greener01,Marcin Gortat,C,31,WAS,75,74,30.1,5.8,10.2,.567,0.0,0.0,.000,5.8,10.2,.567,.567,1.9,2.8,.705,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5,2016
greenge01,Andrew Goudelock,PG,27,HOU,8,0,6.3,1.1,2.5,.450,0.1,1.1,.111,1.0,1.4,.727,.475,0.4,0.5,.750,0.1,0.1,0.3,0.5,0.8,0.3,0.9,0.5,2.8,2016
greenja01,Jerami Grant,SF,21,PHI,77,52,26.8,3.3,7.8,.419,0.5,1.9,.240,2.8,5.9,.477,.448,2.8,4.2,.658,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7,2016
greenje02,Jerian Grant,PG,23,NYK,76,6,16.6,2.0,5.1,.394,0.3,1.3,.220,1.7,3.8,.454,.422,1.3,1.6,.780,0.3,1.6,1.9,2.3,0.7,0.1,1.1,1.3,5.6,2016
greenje02,Danny Green,SG,28,SAS,79,79,26.1,2.7,7.1,.376,1.5,4.4,.332,1.2,2.7,.448,.480,0.4,0.6,.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,2016
greenje02,Draymond Green,PF,25,GSW,81,81,34.7,5.0,10.1,.490,1.2,3.2,.388,3.7,6.9,.537,.551,2.8,4.1,.696,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,14.0,2016
griffbl01,Erick Green,PG,24,TOT,9,0,4.7,0.6,1.4,.385,0.1,0.6,.200,0.4,0.9,.500,.423,0.2,0.2,1.000,0.3,0.3,0.7,0.3,0.1,0.0,0.0,0.4,1.4,2016
gutiejo01,Erick Green,PG,24,DEN,3,0,2.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2016
hairspj02,Erick Green,PG,24,UTA,6,0,5.8,0.8,2.0,.417,0.2,0.7,.250,0.7,1.3,.500,.458,0.3,0.3,1.000,0.5,0.3,0.8,0.3,0.2,0.0,0.0,0.7,2.2,2016
hairspj02,Gerald Green,SG,30,MIA,69,14,22.6,3.3,8.5,.392,1.2,3.8,.323,2.1,4.7,.446,.463,1.0,1.3,.783,0.4,2.0,2.4,0.8,0.6,0.3,0.7,1.8,8.9,2016
hairspj02,JaMychal Green,PF,25,MEM,78,15,18.5,2.9,6.3,.465,0.2,0.6,.333,2.8,5.8,.478,.480,1.3,1.8,.752,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4,2016
hamiljo02,Jeff Green,SF,29,TOT,80,41,28.2,4.4,10.3,.430,0.8,2.7,.315,3.6,7.6,.470,.470,2.1,2.8,.745,0.9,3.2,4.2,1.7,0.7,0.5,1.2,2.1,11.7,2016
hansbty01,Jeff Green,SF,29,MEM,53,31,29.1,4.5,10.5,.431,0.8,2.6,.309,3.7,7.9,.470,.469,2.3,2.9,.800,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,12.2,2016
hardati02,Jeff Green,SF,29,LAC,27,10,26.3,4.2,9.9,.427,0.9,2.9,.325,3.3,7.0,.468,.474,1.5,2.4,.615,0.7,2.7,3.4,1.5,0.7,0.8,0.9,2.3,10.9,2016
hardeja01,Blake Griffin,PF,26,LAC,35,35,33.4,8.6,17.2,.499,0.2,0.5,.333,8.4,16.7,.504,.504,4.0,5.5,.727,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,21.4,2016
harklma01,Jorge Gutierrez,PG,27,CHO,12,0,5.3,0.5,0.9,.545,0.0,0.2,.000,0.5,0.8,.667,.545,0.8,0.9,.909,0.0,0.6,0.6,1.4,0.3,0.0,0.5,0.3,1.8,2016
harpeju01,P.J. Hairston,SF,23,TOT,66,52,19.9,2.2,6.2,.355,1.1,3.7,.290,1.1,2.5,.449,.441,0.8,1.0,.781,0.4,2.3,2.6,0.6,0.5,0.2,0.6,2.1,6.2,2016
harremo01,P.J. Hairston,SF,23,CHO,48,43,19.5,2.1,5.8,.359,1.1,3.6,.314,0.9,2.2,.433,.457,0.7,0.9,.810,0.4,2.3,2.7,0.6,0.5,0.1,0.5,2.2,6.0,2016
harride01,P.J. Hairston,SF,23,MEM,18,9,20.8,2.6,7.3,.348,0.9,3.8,.232,1.7,3.5,.476,.409,0.9,1.2,.727,0.4,2.2,2.6,0.5,0.4,0.2,0.9,1.7,6.9,2016
harriga01,Jordan Hamilton,SF,25,NOP,11,4,27.6,4.5,10.5,.422,1.2,4.1,.289,3.3,6.5,.507,.478,1.3,1.9,.667,1.1,4.5,5.6,2.3,0.7,0.3,1.5,2.2,11.4,2016
harrijo01,Tyler Hansbrough,PF,30,CHO,44,0,7.8,0.7,1.6,.451,0.0,0.1,.667,0.7,1.5,.441,.465,0.9,1.5,.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4,2016
harrito02,Tim Hardaway,SG,23,ATL,51,1,16.9,2.2,5.2,.430,0.9,2.8,.338,1.3,2.4,.537,.521,1.0,1.1,.893,0.1,1.5,1.7,1.0,0.4,0.1,0.5,0.9,6.4,2016
harrito02,James Harden,SG,26,HOU,82,82,38.1,8.7,19.7,.439,2.9,8.0,.359,5.8,11.7,.494,.512,8.8,10.2,.860,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,29.0,2016
harrito02,Maurice Harkless,SF,22,POR,78,14,18.7,2.5,5.3,.474,0.5,1.8,.279,2.0,3.5,.576,.522,0.9,1.4,.622,1.3,2.3,3.6,0.9,0.6,0.4,0.8,1.6,6.4,2016
harriaa01,Justin Harper,PF,26,DET,5,0,7.0,0.8,2.0,.400,0.8,1.8,.444,0.0,0.2,.000,.600,0.2,0.4,.500,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,2.6,2016
hasleud01,Montrezl Harrell,PF,22,HOU,39,1,9.7,1.5,2.3,.644,0.0,0.0,.000,1.5,2.3,.652,.644,0.6,1.2,.522,0.6,1.0,1.7,0.4,0.3,0.3,0.4,1.2,3.6,2016
hayesch01,Devin Harris,PG,32,DAL,64,0,20.0,2.6,5.8,.447,0.8,2.5,.329,1.8,3.4,.532,.516,1.6,2.2,.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,2016
haywago01,Gary Harris,SG,21,DEN,76,76,32.1,4.7,10.1,.469,1.4,3.9,.354,3.3,6.2,.543,.538,1.4,1.8,.820,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,12.3,2016
hendege02,Joe Harris,SG,24,CLE,5,0,3.0,0.2,0.8,.250,0.2,0.8,.250,0.0,0.0,,.375,0.0,0.0,,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,0.6,2016
hensojo01,Tobias Harris,PF,23,TOT,76,74,33.1,5.5,11.7,.469,1.1,3.1,.335,4.4,8.6,.518,.514,2.7,3.2,.831,1.3,5.4,6.7,2.2,0.9,0.5,1.4,2.0,14.7,2016
hezonma01,Tobias Harris,PF,23,ORL,49,49,32.9,5.1,11.0,.464,1.0,3.1,.311,4.2,8.0,.523,.507,2.4,3.1,.784,1.4,5.5,7.0,2.0,1.0,0.6,1.6,1.9,13.7,2016
hibbero01,Tobias Harris,PF,23,DET,27,25,33.4,6.1,12.9,.477,1.2,3.3,.375,4.9,9.6,.512,.524,3.0,3.3,.911,0.9,5.3,6.2,2.6,0.7,0.4,1.1,2.3,16.6,2016
hicksjj01,Aaron Harrison,SG,21,CHO,21,0,4.4,0.2,0.9,.263,0.1,0.5,.300,0.1,0.4,.222,.342,0.2,0.6,.417,0.2,0.5,0.7,0.1,0.3,0.0,0.2,0.5,0.9,2016
hicksjj01,Udonis Haslem,PF,35,MIA,37,0,7.0,0.6,1.6,.377,0.0,0.2,.111,0.6,1.4,.423,.385,0.3,0.4,.750,0.3,1.8,2.0,0.4,0.1,0.1,0.1,0.7,1.6,2016
hicksjj01,Spencer Hawes,PF,27,CHO,57,6,18.2,2.2,5.4,.405,0.7,1.8,.373,1.5,3.6,.422,.467,0.9,1.1,.831,0.9,3.4,4.3,1.9,0.4,0.5,1.0,1.9,6.0,2016
hilarne01,Chuck Hayes,C,32,HOU,2,0,12.0,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,1.0,1.0,1.000,0.0,4.0,4.0,1.0,0.0,0.0,1.5,3.0,2.0,2016
hillge01,Gordon Hayward,SF,25,UTA,80,80,36.2,6.5,15.0,.433,1.8,5.1,.349,4.7,9.9,.477,.493,4.9,6.0,.824,0.8,4.2,5.0,3.7,1.2,0.3,2.5,2.3,19.7,2016
hilljo01,Gerald Henderson,SG,28,POR,72,0,19.9,3.2,7.3,.439,0.7,1.9,.353,2.6,5.5,.468,.484,1.6,2.0,.767,0.4,2.5,2.9,1.0,0.5,0.3,0.9,1.2,8.7,2016
hillso01,John Henson,C,25,MIL,57,1,16.8,2.9,5.1,.564,0.0,0.0,.000,2.9,5.1,.566,.564,1.2,2.1,.590,1.5,2.4,3.9,0.9,0.3,1.9,1.1,2.3,7.0,2016
hillida01,Mario Hezonja,SF,20,ORL,79,9,17.9,2.3,5.3,.433,0.8,2.4,.349,1.4,2.9,.504,.513,0.6,0.7,.907,0.4,1.9,2.2,1.4,0.5,0.2,1.2,1.6,6.1,2016
hinriki01,Roy Hibbert,C,29,LAL,81,81,23.2,2.2,5.1,.443,0.0,0.0,.000,2.2,5.0,.445,.443,1.4,1.8,.807,1.6,3.3,4.9,1.2,0.4,1.4,0.9,3.1,5.9,2016
hinriki01,J.J. Hickson,C,27,TOT,35,9,12.5,2.3,4.4,.516,0.0,0.0,.000,2.3,4.4,.519,.516,1.3,2.9,.447,1.1,2.7,3.8,0.7,0.4,0.4,0.7,1.3,5.9,2016
hinriki01,J.J. Hickson,C,27,DEN,20,9,15.3,2.8,5.5,.505,0.0,0.0,,2.8,5.5,.505,.505,1.4,3.0,.458,1.1,3.3,4.4,0.8,0.5,0.6,0.8,1.8,6.9,2016
holidjr01,J.J. Hickson,C,27,WAS,15,0,8.7,1.7,3.1,.543,0.0,0.1,.000,1.7,3.0,.556,.543,1.3,2.9,.432,1.1,1.9,3.0,0.5,0.3,0.1,0.6,0.8,4.6,2016
holidju01,Nene Hilario,PF,33,WAS,57,11,19.2,3.7,6.7,.544,0.0,0.1,.000,3.7,6.7,.549,.544,1.9,3.2,.578,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2,2016
holidju01,George Hill,PG,29,IND,74,73,34.1,4.4,10.0,.441,1.7,4.2,.408,2.7,5.7,.466,.528,1.5,2.0,.760,0.8,3.2,4.0,3.5,1.1,0.2,1.4,2.0,12.1,2016
holidju01,Jordan Hill,C,28,IND,73,11,20.7,3.8,7.5,.506,0.0,0.0,.000,3.8,7.5,.507,.506,1.2,1.7,.712,2.1,4.0,6.2,1.2,0.5,0.5,1.3,2.1,8.8,2016
holliry01,Solomon Hill,SF,24,IND,59,3,14.7,1.6,3.5,.447,0.4,1.3,.324,1.2,2.3,.515,.505,0.6,0.7,.857,0.7,2.2,2.8,1.0,0.6,0.2,0.6,1.2,4.2,2016
holliry01,Darrun Hilliard,SG,22,DET,38,2,10.1,1.4,3.4,.397,0.5,1.3,.380,0.9,2.1,.407,.469,0.8,1.1,.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,2016
holliry01,Kirk Hinrich,PG,35,TOT,46,7,13.7,1.1,2.8,.380,0.5,1.3,.387,0.5,1.5,.373,.473,0.3,0.3,.938,0.2,1.3,1.5,1.6,0.3,0.0,0.7,1.4,3.0,2016
holliro01,Kirk Hinrich,PG,35,CHI,35,7,15.9,1.3,3.4,.398,0.7,1.6,.411,0.7,1.8,.387,.496,0.4,0.5,.938,0.2,1.5,1.7,1.7,0.4,0.0,0.8,1.8,3.8,2016
holmeri01,Kirk Hinrich,PG,35,ATL,11,0,6.9,0.2,1.0,.182,0.1,0.5,.167,0.1,0.5,.200,.227,0.0,0.0,,0.1,1.0,1.1,1.3,0.2,0.1,0.3,0.1,0.5,2016
horfoal01,Jrue Holiday,PG,25,NOP,65,23,28.2,6.3,14.4,.439,1.3,4.0,.336,5.0,10.4,.478,.485,2.8,3.3,.843,0.4,2.6,3.0,6.0,1.4,0.3,2.6,2.3,16.8,2016
howardw01,Justin Holiday,SG,26,TOT,53,5,14.6,1.7,4.3,.386,0.7,2.0,.343,1.0,2.3,.423,.465,0.5,0.7,.730,0.2,1.5,1.7,1.1,0.6,0.4,0.7,1.2,4.5,2016
huertma01,Justin Holiday,SG,26,ATL,26,1,10.1,0.9,2.8,.329,0.4,1.7,.222,0.5,1.1,.500,.397,0.2,0.4,.500,0.2,0.9,1.0,0.4,0.5,0.2,0.5,0.8,2.4,2016
huestjo01,Justin Holiday,SG,26,CHI,27,4,18.9,2.4,5.7,.413,1.0,2.2,.433,1.4,3.5,.400,.497,0.8,1.0,.815,0.3,2.0,2.3,1.7,0.7,0.6,1.0,1.5,6.5,2016
humphkr01,Ryan Hollins,C,31,TOT,37,12,12.4,1.3,2.1,.620,0.0,0.0,,1.3,2.1,.620,.620,0.7,1.1,.619,1.3,1.4,2.6,0.3,0.2,0.6,0.6,1.7,3.4,2016
humphkr01,Ryan Hollins,C,31,WAS,5,3,9.6,0.8,1.4,.571,0.0,0.0,,0.8,1.4,.571,.571,0.0,0.0,,1.4,0.8,2.2,0.0,0.0,0.2,0.6,0.8,1.6,2016
