ID,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
chandwi01,Mario Chalmers,PG,24,MIA,70,1579,10.3,.538,.595,.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,0.7,2.3,2.9,.089,-0.3,0.3,0.0,0.8,2011
childjo01,Tyson Chandler,C,28,DAL,74,2059,18.4,.697,.000,.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,5.8,3.5,9.4,.218,0.5,1.7,2.2,2.2,2011
clarkea01,Wilson Chandler,SF,23,TOT,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,2.1,1.9,3.9,.079,-0.1,-0.5,-0.5,0.9,2011
clarkea01,Wilson Chandler,SF,23,NYK,51,1759,15.7,.548,.344,.167,4.0,15.8,9.8,8.1,1.0,2.9,8.1,21.0,2.3,1.2,3.4,.094,0.7,-0.8,-0.2,0.8,2011
clarkea01,Wilson Chandler,SF,23,DEN,21,642,11.6,.505,.311,.174,2.4,16.1,9.4,8.3,1.1,2.8,12.5,20.6,-0.2,0.7,0.5,.037,-2.1,0.5,-1.6,0.1,2011
collija03,Josh Childress,SG,27,PHO,54,894,13.0,.567,.075,.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,0.8,0.6,1.4,.076,-0.7,1.3,0.5,0.6,2011
collija03,Earl Clark,SF,23,TOT,42,464,10.1,.456,.032,.297,9.5,15.7,12.7,3.1,0.9,3.0,13.5,20.5,-0.4,0.7,0.3,.030,-5.9,-0.1,-6.0,-0.5,2011
collija03,Earl Clark,SF,23,PHO,9,72,11.3,.410,.000,.323,6.4,20.9,13.6,8.7,0.7,3.1,5.3,23.4,-0.1,0.1,0.0,-0.010,-6.0,-0.9,-6.9,-0.1,2011
collija04,Earl Clark,SF,23,ORL,33,392,9.9,.468,.039,.291,10.1,14.8,12.5,2.1,0.9,3.0,15.4,20.0,-0.3,0.7,0.3,.038,-5.9,0.1,-5.8,-0.4,2011
collish01,Jarron Collins,C,32,TOT,28,181,1.6,.374,.000,.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,-0.1,0.1,-0.1,-0.016,-5.4,-0.8,-6.2,-0.2,2011
collida01,Jarron Collins,C,32,LAC,23,157,1.8,.438,.000,.667,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,-0.1,0.1,0.0,.000,-5.5,-0.5,-6.0,-0.2,2011
collini01,Jarron Collins,C,32,POR,5,24,0.0,.167,.000,.000,34.2,0.0,17.8,5.9,0.0,0.0,25.0,15.6,-0.1,0.0,-0.1,-0.124,-4.7,-2.7,-7.4,0.0,2011
conlemi01,Jason Collins,C,32,ATL,49,593,5.4,.539,.014,.577,6.1,14.5,10.4,5.3,0.8,1.2,22.6,9.2,0.1,0.5,0.6,.049,-4.4,0.5,-3.9,-0.3,2011
cookbr01,Sherron Collins,PG,23,CHA,20,66,3.6,.334,.400,.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,-0.2,0.0,-0.2,-0.121,-6.9,-3.3,-10.2,-0.1,2011
cookda02,Darren Collison,PG,23,IND,79,2360,15.6,.534,.143,.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,2.1,2.2,4.3,.087,0.2,-0.9,-0.7,0.8,2011
cousima01,Nick Collison,C,30,OKC,71,1524,10.8,.600,.000,.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,2.1,1.5,3.6,.113,-0.3,1.4,1.0,1.2,2011
couside01,Mike Conley,PG,23,MEM,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,3.4,3.2,6.6,.111,1.4,-0.1,1.3,2.4,2011
crawfja01,Brian Cook,PF,30,LAC,40,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,0.1,0.5,0.6,.064,-1.8,-1.6,-3.5,-0.2,2011
crawfjo02,Daequan Cook,SG,23,OKC,43,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,1.2,0.4,1.6,.126,2.5,-2.7,-0.2,0.3,2011
crawfjo02,Marcus Cousin,C,24,UTA,4,18,7.8,.667,.000,.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,0.0,0.0,0.0,.008,-7.5,-2.4,-9.9,0.0,2011
crawfjo02,DeMarcus Cousins,C,20,SAC,81,2309,14.6,.484,.018,.400,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,-1.9,2.9,1.1,.022,-2.9,1.5,-1.4,0.4,2011
cunnida01,Jamal Crawford,SG,30,ATL,76,2297,14.2,.545,.399,.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,1.9,1.4,3.4,.071,0.7,-2.7,-2.0,0.0,2011
cunnida01,Jordan Crawford,SG,22,TOT,42,1027,11.8,.456,.256,.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,-1.0,0.5,-0.6,-0.026,-1.4,-2.5,-3.8,-0.5,2011
cunnida01,Jordan Crawford,SG,22,ATL,16,160,7.6,.421,.351,.078,6.8,14.2,10.5,16.0,1.0,0.0,15.8,28.1,-0.4,0.1,-0.3,-0.090,-4.5,-3.0,-7.5,-0.2,2011
curryst01,Jordan Crawford,SG,22,WAS,26,867,12.6,.462,.239,.184,2.8,7.5,5.1,20.5,2.1,0.3,12.9,26.8,-0.6,0.3,-0.3,-0.014,-0.8,-2.4,-3.2,-0.3,2011
dampier01,Dante Cunningham,PF,23,TOT,78,1637,10.7,.483,.028,.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,0.3,1.7,2.0,.060,-3.2,0.5,-2.8,-0.3,2011
daniean01,Dante Cunningham,PF,23,POR,56,1108,9.5,.457,.014,.155,7.7,13.4,10.4,4.3,1.9,2.4,9.6,14.5,0.1,1.2,1.3,.057,-3.5,1.0,-2.5,-0.1,2011
daniema01,Dante Cunningham,PF,23,CHA,22,529,13.1,.525,.050,.094,5.2,15.0,10.1,4.5,1.5,1.7,8.7,18.3,0.2,0.5,0.7,.065,-2.6,-0.6,-3.2,-0.2,2011
davisba01,Stephen Curry,PG,22,GSW,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,5.4,1.3,6.6,.128,3.5,-1.6,1.9,2.4,2011
davisba01,Samuel Dalembert,C,29,SAC,80,1938,14.1,.509,.004,.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,0.4,2.5,2.9,.072,-3.6,1.6,-2.0,0.0,2011
davisba01,Erick Dampier,C,35,MIA,51,815,9.7,.591,.011,.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,0.5,1.4,1.9,.109,-2.8,3.0,0.3,0.5,2011
davised01,Antonio Daniels,PG,35,PHI,4,35,6.7,.510,.400,.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,0.0,0.0,0.0,.044,-4.9,-1.1,-6.0,0.0,2011
davisgl01,Marquis Daniels,SF,30,BOS,49,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,0.3,1.7,2.0,.103,-2.3,2.6,0.3,0.6,2011
dayeau01,Baron Davis,PG,31,TOT,58,1649,17.0,.506,.345,.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,.081,2.2,-1.5,0.7,1.1,2011
delfica01,Baron Davis,PG,31,LAC,43,1269,16.3,.492,.295,.202,2.7,8.3,5.5,39.9,2.5,1.4,16.0,23.5,1.0,1.1,2.1,.079,1.5,-1.1,0.4,0.8,2011
denglu01,Baron Davis,PG,31,CLE,15,380,19.3,.548,.489,.152,1.8,9.3,5.4,45.4,2.2,1.2,17.0,27.3,0.5,0.2,0.7,.086,4.5,-2.8,1.7,0.4,2011
derozde01,Ed Davis,PF,21,TOR,65,1602,15.8,.583,.000,.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,2.9,1.1,4.0,.119,-0.1,0.5,0.3,0.9,2011
diawbo01,Glen Davis,C,25,BOS,78,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,0.6,4.3,4.9,.102,-2.8,1.4,-1.4,0.3,2011
dioguik01,Austin Daye,SF,22,DET,72,1446,13.0,.518,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,1.2,0.9,2.1,.070,-0.6,-0.7,-1.3,0.3,2011
diopde01,Carlos Delfino,SF,28,MIL,49,1590,13.1,.517,.554,.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.9,2.6,3.5,.105,0.5,1.5,2.1,1.6,2011
doolike01,Luol Deng,SF,25,CHI,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,.149,1.2,1.0,2.2,3.4,2011
dorsejo01,DeMar DeRozan,SG,21,TOR,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,.055,-0.6,-1.9,-2.4,-0.3,2011
douglto01,Boris Diaw,PF,28,CHA,82,2778,13.9,.558,.292,.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,.082,0.8,0.7,1.5,2.5,2011
douglch01,Ike Diogu,PF,27,LAC,36,470,13.7,.590,.000,.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1.0,.104,-2.9,-4.7,-7.6,-0.7,2011
dowdeza01,DeSagana Diop,C,29,CHA,16,181,5.4,.347,.000,.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-7.4,4.2,-3.3,-0.1,2011
dragigo01,Keyon Dooling,PG,30,MIL,80,1757,11.3,.509,.451,.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,0.8,2.1,2.9,.080,-1.0,-1.2,-2.2,-0.1,2011
dragigo01,Joey Dorsey,C,27,TOR,43,522,14.2,.529,.000,.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.8,.072,-1.6,1.6,0.0,0.3,2011
dragigo01,Toney Douglas,SG,24,NYK,81,1971,15.2,.534,.507,.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,3.0,1.2,4.2,.101,2.5,-1.8,0.7,1.4,2011
dudleja01,Chris Douglas-Roberts,SF,24,MIL,44,884,11.5,.517,.168,.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,0.4,1.3,1.6,.088,-2.8,0.6,-2.3,-0.1,2011
duncati01,Zabian Dowdell,PG,26,PHO,24,292,11.7,.457,.080,.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,-0.4,0.2,-0.1,-0.019,-3.5,-1.0,-4.6,-0.2,2011
dunlemi02,Goran Dragic,PG,24,TOT,70,1234,13.2,.524,.351,.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,0.2,0.8,1.0,.040,-0.3,-1.2,-1.5,0.2,2011
duprero01,Goran Dragic,PG,24,PHO,48,856,11.2,.492,.320,.307,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24.0,-0.7,0.5,-0.2,-0.012,-1.7,-1.3,-3.0,-0.2,2011
duranke01,Goran Dragic,PG,24,HOU,22,378,17.7,.604,.432,.288,3.6,13.2,8.4,22.7,1.9,0.7,13.0,18.9,0.9,0.3,1.2,.157,2.9,-0.9,2.0,0.4,2011
ebankde01,Jared Dudley,SF,25,PHO,82,2140,15.6,.598,.402,.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,.126,2.6,0.2,2.8,2.5,2011
ellinwa01,Chris Duhon,PG,28,ORL,51,774,5.6,.446,.403,.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,-0.7,0.9,0.2,.014,-4.7,-0.4,-5.1,-0.6,2011
ellismo01,Tim Duncan,C,34,SAS,76,2156,21.9,.537,.005,.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4.0,7.7,.171,-0.1,3.9,3.8,3.2,2011
elsonfr01,Mike Dunleavy,SG,30,IND,61,1683,14.6,.593,.488,.240,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,.129,1.1,0.2,1.3,1.4,2011
elyme01,Ronald Dupree,SF,30,TOR,3,13,0.5,.250,.250,.000,0.0,28.0,13.7,10.7,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.094,-8.2,-2.5,-10.7,0.0,2011
erdense01,Kevin Durant,SF,22,OKC,78,3038,23.6,.589,.269,.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12.0,.189,3.7,-0.8,2.9,3.7,2011
erdense01,Devin Ebanks,SG,21,LAL,20,118,19.4,.507,.098,.451,14.9,11.1,13.0,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,.144,-1.8,-2.5,-4.3,-0.1,2011
erdense01,Wayne Ellington,SG,23,MIN,62,1181,8.6,.488,.305,.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,.010,-2.2,-2.3,-4.6,-0.8,2011
evansje01,Monta Ellis,SG,25,GSW,80,3227,18.6,.536,.235,.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6.0,.089,2.0,-1.8,0.2,1.8,2011
evansma01,Francisco Elson,C,34,UTA,62,610,8.9,.529,.000,.274,6.9,16.0,11.4,7.9,1.8,1.9,20.2,11.9,0.1,0.5,0.6,.046,-3.5,0.4,-3.1,-0.2,2011
evansma01,Melvin Ely,C,32,DEN,30,366,8.3,.573,.000,.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9.0,0.3,0.3,0.6,.083,-2.0,1.0,-1.0,0.1,2011
evansma01,Semih Erden,C,24,TOT,41,595,10.3,.593,.000,.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,0.3,1.1,1.4,.115,-3.0,2.5,-0.5,0.2,2011
evansre01,Semih Erden,C,24,BOS,37,531,10.8,.621,.000,.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,0.4,1.0,1.4,.128,-2.7,2.8,0.1,0.3,2011
evansty01,Semih Erden,C,24,CLE,4,64,6.2,.391,.000,.429,10.5,9.2,9.9,2.3,1.6,3.6,10.7,13.2,0.0,0.0,0.0,.002,-5.5,0.1,-5.3,-0.1,2011
ewingpa02,Jeremy Evans,SF,23,UTA,49,463,18.8,.678,.009,.322,9.3,16.1,12.6,8.5,1.9,3.0,12.6,14.9,1.2,0.4,1.6,.167,1.0,0.2,1.2,0.4,2011
eyengch01,Maurice Evans,SF,32,TOT,73,1549,9.1,.513,.394,.137,3.9,8.0,5.9,4.5,1.1,0.7,6.8,14.2,1.0,0.7,1.7,.054,-1.3,-1.6,-2.9,-0.4,2011
farmajo01,Maurice Evans,SF,32,ATL,47,837,7.5,.492,.443,.139,3.3,8.7,6.0,5.4,1.0,0.5,6.6,13.0,0.3,0.6,0.9,.050,-2.1,-1.3,-3.4,-0.3,2011
favorde01,Maurice Evans,SF,32,WAS,26,712,10.9,.531,.350,.135,4.5,7.1,5.8,3.4,1.3,1.0,7.1,15.8,0.7,0.2,0.9,.058,-0.4,-1.9,-2.4,-0.1,2011
favorde01,Reggie Evans,PF,30,TOR,30,798,12.4,.466,.010,.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,0.5,0.8,1.3,.077,-1.8,1.4,-0.4,0.3,2011
favorde01,Tyreke Evans,SG,21,SAC,57,2107,14.4,.482,.159,.285,2.4,12.7,7.4,24.9,2.0,1.0,14.9,25.3,-0.1,1.7,1.6,.036,-0.6,0.1,-0.5,0.8,2011
feltora01,Patrick Ewing,SF,26,NOH,7,19,0.6,.222,.400,.800,6.4,6.4,6.4,14.2,0.0,4.4,12.9,19.5,-0.1,0.0,-0.1,-0.158,-8.7,-0.6,-9.3,0.0,2011
feltora01,Christian Eyenga,SF,21,CLE,44,947,9.0,.476,.297,.092,3.2,12.0,7.5,6.2,1.9,2.3,12.9,17.5,-0.8,0.5,-0.3,-0.016,-3.6,-0.1,-3.7,-0.4,2011
fernaru01,Jordan Farmar,PG,24,NJN,73,1796,14.1,.504,.467,.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1.0,1.9,.050,1.2,-2.1,-0.9,0.5,2011
fesenky01,Derrick Favors,PF,19,TOT,78,1535,13.8,.542,.000,.416,12.9,19.1,16.0,4.2,1.0,3.5,13.5,17.1,1.5,1.4,2.9,.091,-2.1,0.0,-2.1,0.0,2011
fieldla01,Derrick Favors,PF,19,NJN,56,1091,12.6,.540,.000,.420,13.3,19.1,16.1,3.2,0.9,2.9,14.6,16.3,0.9,1.0,1.9,.083,-2.5,-0.2,-2.7,-0.2,2011
fishede01,Derrick Favors,PF,19,UTA,22,444,16.8,.545,.000,.407,12.1,19.2,15.6,6.7,1.3,4.9,11.3,19.2,0.6,0.4,1.0,.110,-1.1,0.5,-0.7,0.1,2011
flynnjo01,Raymond Felton,PG-SG,26,TOT,75,2737,16.6,.524,.327,.240,2.0,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,.094,2.0,-1.7,0.3,1.6,2011
forbega01,Raymond Felton,PG,26,NYK,54,2074,17.3,.524,.335,.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,2.9,1.2,4.0,.093,2.3,-2.0,0.3,1.2,2011
fordtj01,Raymond Felton,SG,26,DEN,21,663,14.7,.523,.299,.294,1.4,11.3,6.5,31.1,2.1,0.0,16.3,18.5,0.7,0.6,1.3,.097,0.9,-0.5,0.4,0.4,2011
fosteje01,Rudy Fernandez,SG,25,POR,78,1821,13.4,.522,.628,.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,2.0,1.8,3.8,.100,1.5,-0.6,0.9,1.3,2011
foyera01,Kyrylo Fesenko,C,24,UTA,53,456,5.8,.441,.010,.460,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,-0.4,0.3,-0.1,-0.011,-5.7,-0.8,-6.5,-0.5,2011
fryech01,Landry Fields,SG,22,NYK,82,2541,13.5,.598,.364,.244,4.7,18.9,11.7,9.0,1.6,0.5,13.8,13.5,3.4,1.8,5.3,.100,0.5,0.1,0.6,1.7,2011
gadzuda01,Derek Fisher,PG,36,LAL,82,2297,8.9,.486,.301,.195,0.7,6.6,3.7,14.0,2.3,0.3,10.9,12.8,1.2,2.5,3.7,.078,-1.6,0.3,-1.2,0.4,2011
gadzuda01,Jonny Flynn,PG,21,MIN,53,983,7.1,.444,.338,.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,-1.6,0.2,-1.3,-0.064,-4.4,-2.8,-7.2,-1.3,2011
gadzuda01,Gary Forbes,SF,25,DEN,63,791,11.7,.524,.212,.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,0.3,0.7,0.9,.055,-1.9,-1.1,-3.0,-0.2,2011
gainesu01,T.J. Ford,PG,27,IND,41,773,9.9,.434,.136,.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,-0.7,0.8,0.2,.011,-3.5,-0.3,-3.8,-0.3,2011
gainesu01,Jeff Foster,C,34,IND,56,940,14.3,.497,.018,.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,1.6,1.4,3.0,.152,-0.2,2.3,2.1,1.0,2011
gainesu01,Randy Foye,SG,27,LAC,63,1551,11.4,.516,.409,.281,1.0,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,.051,-0.8,-1.8,-2.6,-0.2,2011
gainesu01,Channing Frye,PF,27,PHO,77,2541,12.8,.557,.530,.129,3.0,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,.090,0.7,0.5,1.2,2.0,2011
gallida01,Dan Gadzuric,C-PF,32,TOT,42,463,9.9,.419,.008,.209,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,-0.3,0.4,0.1,.014,-4.6,0.6,-4.0,-0.2,2011
gallida01,Dan Gadzuric,C,32,GSW,28,297,10.2,.419,.011,.159,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,-0.2,0.2,0.1,.013,-3.7,0.4,-3.3,-0.1,2011
gallida01,Dan Gadzuric,PF,32,NJN,14,166,9.1,.417,.000,.317,12.5,22.7,17.4,2.9,1.0,5.1,14.6,15.3,-0.2,0.2,0.1,.015,-6.2,1.0,-5.2,-0.1,2011
garcifr01,Sundiata Gaines,PG,24,TOT,24,301,11.3,.459,.362,.343,4.9,10.0,7.4,22.8,2.8,0.3,18.3,22.1,-0.3,0.2,-0.1,-0.015,-1.6,-1.3,-2.9,-0.1,2011
garneke01,Sundiata Gaines,PG,24,MIN,8,65,4.9,.398,.273,.455,1.7,8.8,5.1,13.7,2.3,0.0,18.5,21.2,-0.2,0.0,-0.1,-0.102,-6.3,-2.4,-8.7,-0.1,2011
gasolma01,Sundiata Gaines,PG,24,TOR,6,90,9.3,.465,.429,.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,-0.1,0.0,-0.1,-0.050,-2.0,-2.6,-4.6,-0.1,2011
gasolpa01,Sundiata Gaines,PG,24,NJN,10,146,15.3,.484,.354,.417,7.9,11.7,9.7,28.9,3.3,0.0,18.6,22.2,0.0,0.1,0.1,.046,0.7,0.0,0.8,0.1,2011
gayru01,Danilo Gallinari,PF-SF,22,TOT,62,2104,15.7,.597,.458,.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,.139,2.1,-1.6,0.5,1.3,2011
geeal01,Danilo Gallinari,PF,22,NYK,48,1671,15.6,.600,.470,.570,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,4.2,0.7,4.9,.140,2.4,-2.0,0.5,1.0,2011
geeal01,Danilo Gallinari,SF,22,DEN,14,433,15.9,.587,.412,.771,3.0,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.7,0.5,1.2,.133,0.7,-0.2,0.6,0.3,2011
geeal01,Francisco Garcia,SF,29,SAC,58,1386,13.5,.551,.472,.160,1.9,9.2,5.5,8.0,1.9,2.6,8.1,17.3,1.9,1.1,3.0,.104,0.6,0.0,0.7,0.9,2011
geeal01,Kevin Garnett,PF,34,BOS,71,2220,20.6,.575,.006,.264,4.9,28.7,17.5,13.5,2.3,2.0,11.1,22.3,3.4,5.6,9.0,.194,0.0,4.1,4.0,3.4,2011
georgpa01,Marc Gasol,C,26,MEM,81,2586,16.8,.580,.010,.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4.0,3.9,7.9,.146,0.2,3.4,3.6,3.6,2011
gibsoda01,Pau Gasol,C,30,LAL,82,3037,23.3,.589,.003,.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10.0,4.7,14.7,.232,3.0,2.2,5.3,5.6,2011
ginobma01,Rudy Gay,SF,24,MEM,54,2152,17.8,.548,.166,.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,.123,1.4,1.4,2.7,2.6,2011
gomesry01,Alonzo Gee,SG,23,TOT,56,1118,10.8,.544,.193,.348,6.2,12.7,9.3,5.4,1.8,1.2,15.3,14.5,0.5,0.6,1.0,.045,-2.2,-0.1,-2.3,-0.1,2011
goodedr01,Alonzo Gee,SG,23,SAS,5,18,-2.1,.333,.000,.000,13.2,6.3,9.7,0.0,0.0,7.9,50.0,15.3,-0.1,0.0,-0.1,-0.175,-12.1,1.4,-10.6,0.0,2011
gordobe01,Alonzo Gee,SG,23,WAS,11,127,9.9,.496,.074,.444,9.5,10.3,9.9,5.9,2.8,0.0,19.9,14.0,0.0,0.1,0.1,.023,-3.1,-0.4,-3.4,0.0,2011
gordoer01,Alonzo Gee,SG,23,CLE,40,973,11.1,.552,.209,.342,5.6,13.1,9.3,5.5,1.7,1.3,14.0,14.6,0.6,0.5,1.0,.052,-1.9,-0.1,-2.0,0.0,2011
gortama01,Paul George,SG,20,IND,61,1265,13.0,.542,.349,.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.5,1.9,2.4,.091,-1.2,1.2,0.0,0.6,2011
gortama01,Daniel Gibson,SG,24,CLE,67,1865,13.2,.533,.444,.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,2.0,0.4,2.4,.062,1.0,-2.0,-1.0,0.5,2011
gortama01,Taj Gibson,PF,25,CHI,80,1742,14.3,.502,.016,.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,1.4,3.8,5.2,.143,-2.7,2.8,0.0,0.9,2011
grahajo01,Manu Ginobili,SG,33,SAS,80,2426,21.7,.581,.433,.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26.0,6.6,3.2,9.9,.195,4.9,0.4,5.3,4.5,2011
grahast01,Ryan Gomes,SF,28,LAC,76,2095,9.0,.504,.418,.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,.057,-1.0,-0.1,-1.1,0.5,2011
grangda01,Drew Gooden,PF,29,MIL,35,860,15.9,.487,.055,.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,0.3,1.5,1.8,.101,-2.3,0.8,-1.5,0.1,2011
grayaa01,Ben Gordon,SG,27,DET,82,2131,12.4,.548,.345,.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,.037,0.1,-2.6,-2.5,-0.3,2011
greenda02,Eric Gordon,SG,22,LAC,56,2112,18.5,.566,.307,.367,2.5,6.6,4.5,20.7,1.7,0.7,12.0,26.5,4.2,1.1,5.3,.120,3.3,-2.0,1.3,1.7,2011
greenje02,Marcin Gortat,C,26,TOT,80,2032,17.8,.594,.007,.320,8.5,27.4,18.0,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,.152,-1.0,1.7,0.7,1.4,2011
greenje02,Marcin Gortat,C,26,ORL,25,396,13.7,.562,.000,.222,11.5,23.0,17.4,6.8,0.9,4.1,16.0,12.4,0.5,0.8,1.3,.157,-2.1,3.8,1.7,0.4,2011
greenje02,Marcin Gortat,C,26,PHO,55,1636,18.8,.598,.008,.335,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,3.2,1.9,5.1,.151,-0.7,1.2,0.5,1.0,2011
greenwi01,Joey Graham,SF,28,CLE,39,586,7.7,.518,.168,.201,1.5,15.3,8.2,5.2,0.5,0.9,12.6,17.2,-0.2,0.1,0.0,-0.004,-4.7,-2.4,-7.1,-0.8,2011
greendo01,Stephen Graham,SG,28,NJN,59,959,4.4,.457,.105,.190,2.0,13.4,7.6,6.5,0.8,0.1,14.9,12.3,-0.7,0.4,-0.3,-0.014,-5.3,-0.7,-6.0,-0.9,2011
greenor01,Danny Granger,SF,27,IND,79,2763,17.8,.554,.323,.370,3.5,13.5,8.5,13.0,1.6,1.6,12.3,26.7,3.7,3.2,6.9,.120,1.9,-0.3,1.6,2.5,2011
griffbl01,Aaron Gray,C,26,NOH,41,531,11.0,.566,.000,.343,13.4,25.8,19.6,4.7,1.1,1.9,21.9,13.1,0.3,0.8,1.1,.100,-3.1,1.2,-1.8,0.0,2011
haddaha01,Danny Green,SG,23,SAS,8,92,13.2,.586,.543,.000,3.9,14.8,9.5,3.6,1.1,0.8,12.5,20.0,0.0,0.1,0.1,.076,-0.7,-2.3,-3.0,0.0,2011
